Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
82,jtimberlake,"""26565946""",Tweet,"""Happy holidays from me, @JessicaBiel, and that guy back there with the cape. @WaltDisneyWorld 

https://t.co/Dh6XYk29E8 https://t.co/xpYZA60xGF""",Twitter for iPhone,857,13767,2018-12-29,16:14:43,Male,Entertainment
83,jtimberlake,"""26565946""",Tweet,"""That time again. Bring it down to Wrappingville. #TBT @nbcsnl @jimmyfallon https://t.co/iK8rJMXMcS""",Twitter for iPhone,10455,57925,2018-12-20,20:06:14,Male,Entertainment
84,jtimberlake,"""26565946""",Tweet,"""Me, as an adult. 

https://t.co/zKI4D6zmzb https://t.co/Iy4Gt68jmE""",Twitter for iPhone,3034,30031,2018-12-15,22:56:48,Male,Entertainment
85,jtimberlake,"""26565946""",Tweet,"""💯 https://t.co/RfQ4WA7rbK""",Twitter for iPhone,291,2143,2018-11-24,17:15:02,Male,Entertainment
86,jtimberlake,"""26565946""",Tweet,"""#Hindsight 👀 @BookSoup! Support your local shops today 🙌 #SmallBusinessSaturday https://t.co/IYDNUq6eEW""",Twitter for iPhone,481,5002,2018-11-24,15:48:34,Male,Entertainment
87,jtimberlake,"""26565946""",Tweet,"""Sunday Times 🙌 #HINDSIGHT 

https://t.co/8HEQJhQhuT https://t.co/MoT4SjzJLb""",Twitter for iPhone,622,7359,2018-11-18,22:38:01,Male,Entertainment
88,jtimberlake,"""26565946""",Tweet,"""My collaboration with @levis has been a long time coming. I've been really hands on since day one, working on Fresh Leaves from the ground up. We've poured a lot of time and thought into every piece of the collection... hope you guys are liking it! https://t.co/t47FIRNZA0 
🍃🍃 https://t.co/9bvZtiMwf9""",Twitter for iPhone,487,5006,2018-11-14,19:11:27,Male,Entertainment
89,jtimberlake,"""26565946""",Tweet,"""💯 https://t.co/L2thaSx3ea""",Twitter for iPhone,581,6625,2018-11-12,16:56:16,Male,Entertainment
90,jtimberlake,"""26565946""",Tweet,"""And I want to thank MY better half, my rock, my soulmate, my publicist @jimmyfallon... https://t.co/NZWRraEpCM https://t.co/146rWnOjSr""",Twitter for iPhone,1797,23686,2018-11-12,16:51:33,Male,Entertainment
91,jtimberlake,"""26565946""",Tweet,"""🙌 https://t.co/bZCcC8Q1f2""",Twitter for iPhone,390,5269,2018-11-08,21:43:32,Male,Entertainment
92,pentagram,"""20685061""",Retweet,""".@michaelbierut talks to @fastcompany about collaborating with @jtimberlake on his new book #Hindsight, including the ""funniest thing Pentagram has ever designed"" https://t.co/6D9iqMvxt8 …""",Twitter Web Client,165,898,2018-11-06,20:30:50,Male,Entertainment
93,target,"""89084561""",Retweet,""".@jtimberlake's book is too good to not buy, buy, buy. Get our exclusive version of #Hindsight w/bonus content: https://t.co/dTE2ypLDCV https://t.co/L4mYbJpACu""",Spredfast,234,1753,2018-11-05,22:08:05,Male,Entertainment
