Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
73,britneyspears,"""16409683""",Tweet,"""It’s always great catching up with @MarioLopezExtra! Thank you so much for coming out to Vegas and being a part of the #BritneyDomination announcement. You are the best!! https://t.co/OQXH7HyRpr""",Twitter for iPhone,1049,7504,2018-10-19,05:17:25,Female,Music
74,britneyspears,"""16409683""",Tweet,"""Excited to be returning to Vegas in February 2019 at the @ParkTheaterLV with a brand new show!!! Tickets go on sale Friday, October 26th, and fans on my mailing list will have access to an exclusive pre-sale at 10am PT tomorrow! #BritneyDomination https://t.co/bZusGFxVMb https://t.co/Bzgc22vsNS""",Twitter for iPhone,3313,12302,2018-10-19,03:00:59,Female,Music
75,britneyspears,"""16409683""",Tweet,"""Don’t forget to watch tonight’s announcement on @TheEllenShow’s @YouTube! Things will be kicking off from Vegas shortly! Can’t wait!! https://t.co/LskA8K9ZNS""",Twitter Web Client,1151,6828,2018-10-19,01:37:05,Female,Music
76,britneyspears,"""16409683""",Tweet,"""6:30pm PST x @TheEllenShow x @YouTube
https://t.co/LskA8K9ZNS https://t.co/XRFG8UrqHt""",Twitter Web Client,2196,9661,2018-10-18,20:10:32,Female,Music
77,britneyspears,"""16409683""",Tweet,"""Today is @GLAAD #SpiritDay! Let’s show our support for LGBTQ youth and stand up against bullying! Take the pledge to go purple 💜 https://t.co/tAUMYH3gIl https://t.co/luT9yngXLo""",Twitter for iPhone,1486,5422,2018-10-18,17:18:54,Female,Music
78,theellenshow,"""15846407""",Retweet,"""I’m happy to announce I’ll be watching your announcement. https://t.co/o0vvY0hos3""",Twitter Web Client,1163,9760,2018-10-17,23:29:29,Female,Music
79,britneyspears,"""16409683""",Tweet,"""So excited for the announcement tomorrow from Vegas!!! Thanks @TheEllenShow for sharing your @YouTube password 😉 https://t.co/LskA8K9ZNS https://t.co/ORA8bfspdV""",Twitter Web Client,1817,11361,2018-10-17,21:05:36,Female,Music
80,britneyspears,"""16409683""",Tweet,"""My boys at practice 🏈💕 https://t.co/xDoSoJXaOw""",Twitter for iPhone,748,8855,2018-10-16,18:04:45,Female,Music
81,britneyspears,"""16409683""",Tweet,"""Long workout out today!!! @selenagomez definitely helped me get through it 🎀 🎀 🎀 https://t.co/X83uuo1gnw""",Twitter for iPhone,5536,36640,2018-10-16,01:54:17,Female,Music
82,britneyspears,"""16409683""",Reply,"""@stans567 Thank you so much!! So glad you could make it to the Birmingham show 💕""",Twitter Web Client,10,49,2018-10-15,22:47:40,Female,Music
83,britneyspears,"""16409683""",Tweet,"""If you missed @TheEllenShow on Friday... you’re going to want to mark your calendar 😉😉😉 https://t.co/dlgB2aoeA9""",Twitter Web Client,2414,16034,2018-10-14,22:10:27,Female,Music
84,britneyspears,"""16409683""",Tweet,"""Had so much fun dancing with @official_tWitch backstage at @TheEllenShow 💕 https://t.co/JYGvIOUpn4""",Twitter for iPhone,1762,17042,2018-10-13,00:19:40,Female,Music
85,britneyspears,"""16409683""",Tweet,"""Thank you so much! 💕 https://t.co/7lvTsBvy2X""",Twitter Web Client,325,3053,2018-10-12,22:50:46,Female,Music
86,theellenshow,"""15846407""",Retweet,""".@BritneySpears has an announcement! Oops. I guess she’ll have to do it again. https://t.co/fx8Igehc2x""",Twitter Media Studio,2122,12972,2018-10-12,19:02:39,Female,Music
87,britneyspears,"""16409683""",Tweet,"""Excited to be on @TheEllenShow today!! 🎀🎀🎀 https://t.co/ylnpYuUDv4""",Twitter for iPhone,3042,28560,2018-10-12,16:01:05,Female,Music
88,britneyspears,"""16409683""",Reply,"""@ThomasDCraig85 Thank you so much! ✨""",Twitter for iPhone,9,40,2018-10-11,22:49:02,Female,Music
89,britneyspears,"""16409683""",Tweet,"""The world changes when you put on your reading glasses lol 🐻🐻🐻 https://t.co/WPYzAZENsp""",Twitter for iPhone,1530,13894,2018-10-10,21:52:30,Female,Music
